user_idx,category,estimated_monthly_saving,spend_vs_benchmark_ratio,category_acceptance_rate,user_has_reduced_before,goal_months_remaining,gap_to_goal,category_priority_rank,category_type,relevance
2933,entertainment,524.02,1.0757,0.65,0,3,3096.09,7,1.0,1
2933,utilities,120.06,0.9562,0.25,0,3,3096.09,3,0.1,0
2933,healthcare,125.95,1.3518,0.15,0,3,3096.09,9,0.05,0
2933,investments,78.12,0.7641,0.2,0,3,3096.09,7,0.3,0
2933,fuel,592.45,1.3986,0.4,0,3,3096.09,4,0.45,0
2934,food,3028.71,1.1976,0.45,1,18,31665.33,1,0.5,2
2934,groceries,121.98,0.8938,0.3,0,18,31665.33,3,0.15,0
2934,transport,1814.0,1.3699,0.35,0,18,31665.33,2,0.4,1
2934,shopping,1422.03,0.7838,0.6,0,18,31665.33,5,0.9,1
2934,entertainment,1338.06,1.2594,0.65,1,18,31665.33,7,1.0,2
2934,utilities,49.4,0.5143,0.25,1,18,31665.33,8,0.1,1
2934,healthcare,51.88,0.9489,0.15,0,18,31665.33,9,0.05,0
2934,investments,82.97,0.801,0.2,0,18,31665.33,6,0.3,0
2934,fuel,1509.53,1.828,0.4,1,18,31665.33,4,0.45,2
2935,food,1764.72,0.8628,0.45,0,6,58487.16,1,0.5,1
2935,groceries,521.19,1.313,0.3,0,6,58487.16,2,0.15,0
2935,transport,2030.85,1.4968,0.35,1,6,58487.16,3,0.4,2
2935,shopping,1312.5,0.6921,0.6,0,6,58487.16,7,0.9,1
2935,entertainment,699.05,0.7564,0.65,1,6,58487.16,9,1.0,2
2935,utilities,106.05,0.883,0.25,1,6,58487.16,4,0.1,1
2935,healthcare,274.17,1.4836,0.15,0,6,58487.16,5,0.05,0
2935,investments,78.97,0.7793,0.2,0,6,58487.16,8,0.3,0
2935,fuel,935.81,1.2428,0.4,1,6,58487.16,6,0.45,1
2936,food,977.04,0.6435,0.45,1,12,578.68,2,0.5,1
2936,groceries,383.34,1.2306,0.3,0,12,578.68,1,0.15,0
2936,transport,718.95,0.8767,0.35,0,12,578.68,6,0.4,0
2936,shopping,1420.9,0.973,0.6,1,12,578.68,5,0.9,2
2936,entertainment,728.11,1.0139,0.65,1,12,578.68,8,1.0,2
2936,utilities,332.69,1.2537,0.25,0,12,578.68,3,0.1,0
2936,healthcare,205.97,1.2719,0.15,0,12,578.68,7,0.05,0
2936,investments,278.57,1.2871,0.2,0,12,578.68,4,0.3,0
2936,fuel,271.36,0.6425,0.4,1,12,578.68,9,0.45,1
2937,food,783.18,0.6222,0.45,0,24,41396.09,3,0.5,0
2937,groceries,347.73,1.4414,0.3,0,24,41396.09,1,0.15,0
2937,transport,514.74,0.8558,0.35,1,24,41396.09,5,0.4,1
2937,shopping,1779.68,1.1178,0.6,1,24,41396.09,4,0.9,3
2937,entertainment,1074.97,1.3921,0.65,1,24,41396.09,7,1.0,2
2937,utilities,181.53,1.2714,0.25,0,24,41396.09,2,0.1,0
2937,healthcare,355.68,1.5292,0.15,1,24,41396.09,6,0.05,1
2937,investments,2.75,0.0603,0.2,1,24,41396.09,9,0.3,1
2937,fuel,293.81,0.9342,0.4,0,24,41396.09,8,0.45,0
2938,food,1326.87,1.0386,0.45,0,3,4603.93,1,0.5,0
2938,groceries,47.31,0.5103,0.3,1,3,4603.93,6,0.15,1
2938,transport,1068.35,1.1079,0.35,1,3,4603.93,3,0.4,1
2938,shopping,2068.79,1.3581,0.6,1,3,4603.93,2,0.9,3
2938,entertainment,442.57,0.695,0.65,0,3,4603.93,8,1.0,1
2938,utilities,72.94,0.9449,0.25,0,3,4603.93,5,0.1,0
2938,healthcare,17.35,0.3905,0.15,0,3,4603.93,9,0.05,0
2938,investments,246.96,1.3546,0.2,0,3,4603.93,4,0.3,0
2938,fuel,397.17,1.0742,0.4,0,3,4603.93,7,0.45,0
2939,food,1868.66,1.1763,0.45,0,18,20366.77,1,0.5,1
2939,groceries,64.64,0.7464,0.3,1,18,20366.77,4,0.15,1
2939,transport,507.44,0.8495,0.35,1,18,20366.77,5,0.4,1
2939,shopping,1555.96,1.1178,0.6,1,18,20366.77,3,0.9,3
2939,entertainment,405.7,0.7485,0.65,1,18,20366.77,9,1.0,2
2939,utilities,622.13,1.5762,0.25,0,18,20366.77,2,0.1,0
2939,healthcare,38.51,1.0,0.15,0,18,20366.77,8,0.05,0
2939,investments,48.46,0.8142,0.2,1,18,20366.77,7,0.3,1
2939,fuel,814.17,1.5211,0.4,0,18,20366.77,6,0.45,0
2940,food,2169.23,1.2547,0.45,0,6,36074.08,1,0.5,1
2940,groceries,491.23,1.1111,0.3,0,6,36074.08,3,0.15,0
2940,transport,460.76,0.6838,0.35,1,6,36074.08,6,0.4,1
2940,shopping,992.58,0.7193,0.6,0,6,36074.08,5,0.9,1
2940,entertainment,451.13,0.5767,0.65,1,6,36074.08,9,1.0,2
2940,utilities,512.2,1.3393,0.25,0,6,36074.08,2,0.1,0
2940,healthcare,61.9,0.7613,0.15,0,6,36074.08,8,0.05,0
2940,investments,383.76,1.2993,0.2,0,6,36074.08,4,0.3,0
2940,fuel,414.06,0.8462,0.4,1,6,36074.08,7,0.45,1
2941,food,1121.41,0.9744,0.45,0,12,460.55,1,0.5,0
2941,groceries,352.02,1.2829,0.3,1,12,460.55,2,0.15,1
2941,transport,1053.21,1.155,0.35,0,12,460.55,3,0.4,0
2941,shopping,964.59,0.8272,0.6,1,12,460.55,5,0.9,2
2941,entertainment,243.65,0.4099,0.65,1,12,460.55,9,1.0,2
2941,utilities,58.29,0.8968,0.25,0,12,460.55,4,0.1,0
2941,healthcare,143.76,1.4453,0.15,0,12,460.55,7,0.05,0
2941,investments,82.26,0.9747,0.2,0,12,460.55,6,0.3,0
2941,fuel,168.81,0.5042,0.4,0,12,460.55,8,0.45,0
2942,food,864.81,0.9174,0.45,0,24,29067.5,1,0.5,0
2942,groceries,63.83,0.8867,0.3,0,24,29067.5,5,0.15,0
2942,transport,798.65,1.1024,0.35,0,24,29067.5,3,0.4,0
2942,shopping,1394.07,1.221,0.6,1,24,29067.5,2,0.9,2
2942,entertainment,247.33,0.5267,0.65,0,24,29067.5,9,1.0,1
2942,utilities,200.28,1.1318,0.25,1,24,29067.5,4,0.1,1
2942,healthcare,21.47,0.6825,0.15,1,24,29067.5,8,0.05,1
2942,investments,174.33,1.3028,0.2,1,24,29067.5,6,0.3,1
2942,fuel,503.2,1.3052,0.4,0,24,29067.5,7,0.45,0
2943,food,1379.71,1.1913,0.45,0,3,3369.36,1,0.5,0
2943,groceries,224.92,1.2036,0.3,1,3,3369.36,2,0.15,1
2943,transport,318.27,0.7244,0.35,1,3,3369.36,6,0.4,1
2943,shopping,1404.49,1.39,0.6,1,3,3369.36,3,0.9,2
2943,entertainment,847.34,1.5604,0.65,1,3,3369.36,7,1.0,2
2943,utilities,187.79,1.3432,0.25,1,3,3369.36,4,0.1,1
2943,healthcare,2.2,0.0912,0.15,0,3,3369.36,9,0.05,0
2943,investments,136.47,1.1315,0.2,0,3,3369.36,5,0.3,0
2943,fuel,229.46,0.946,0.4,0,3,3369.36,8,0.45,0
2944,food,2848.97,1.4174,0.45,0,18,24506.59,1,0.5,1
2944,groceries,95.03,0.9263,0.3,0,18,24506.59,3,0.15,0
2944,transport,1426.61,1.3083,0.35,0,18,24506.59,2,0.4,0
2944,shopping,1280.06,0.8774,0.6,1,18,24506.59,4,0.9,2
2944,entertainment,720.4,1.004,0.65,0,18,24506.59,7,1.0,1
2944,utilities,63.72,0.7316,0.25,0,18,24506.59,5,0.1,0
2944,healthcare,19.59,0.4124,0.15,0,18,24506.59,9,0.05,0
2944,investments,49.61,0.7201,0.2,1,18,24506.59,6,0.3,1
2944,fuel,315.39,0.7403,0.4,0,18,24506.59,8,0.45,0
2945,food,793.89,0.6546,0.45,0,6,44217.18,2,0.5,0
2945,groceries,54.44,1.0214,0.3,0,6,44217.18,3,0.15,0
2945,transport,1220.83,1.3028,0.35,1,6,44217.18,1,0.4,1
2945,shopping,1013.32,0.7297,0.6,1,6,44217.18,7,0.9,2
2945,entertainment,690.82,1.0812,0.65,0,6,44217.18,9,1.0,1
2945,utilities,25.31,0.822,0.25,0,6,44217.18,6,0.1,0
2945,healthcare,709.47,2.1204,0.15,0,6,44217.18,4,0.05,0
2945,investments,24.88,1.0772,0.2,1,6,44217.18,5,0.3,1
2945,fuel,345.49,0.9781,0.4,1,6,44217.18,8,0.45,1
2946,food,615.4,0.5132,0.45,0,12,477.11,5,0.5,0
2946,groceries,86.98,0.8618,0.3,1,12,477.11,4,0.15,1
2946,transport,1068.03,1.2785,0.35,0,12,477.11,1,0.4,0
2946,shopping,1065.82,0.8366,0.6,1,12,477.11,6,0.9,2
2946,entertainment,664.15,0.9029,0.65,0,12,477.11,9,1.0,1
2946,utilities,89.76,1.0708,0.25,0,12,477.11,2,0.1,0
2946,healthcare,643.65,2.2814,0.15,0,12,477.11,3,0.05,0
2946,investments,57.16,0.7462,0.2,0,12,477.11,8,0.3,0
2946,fuel,769.58,1.3217,0.4,0,12,477.11,7,0.45,0
2947,food,1923.91,1.3478,0.45,0,24,33496.57,1,0.5,1
2947,groceries,70.35,0.9097,0.3,1,24,33496.57,2,0.15,1
2947,transport,528.69,0.9692,0.35,1,24,33496.57,4,0.4,1
2947,shopping,278.52,0.2809,0.6,1,24,33496.57,9,0.9,2
2947,entertainment,763.84,1.2851,0.65,1,24,33496.57,7,1.0,2
2947,utilities,227.96,1.1101,0.25,0,24,33496.57,3,0.1,0
2947,healthcare,393.2,1.8996,0.15,1,24,33496.57,5,0.05,1
2947,investments,189.23,1.1472,0.2,0,24,33496.57,6,0.3,0
2947,fuel,255.26,0.887,0.4,1,24,33496.57,8,0.45,1
2948,food,1698.8,1.0237,0.45,1,3,6635.11,1,0.5,2
2948,groceries,114.65,0.9905,0.3,0,3,6635.11,3,0.15,0
2948,transport,766.68,0.9112,0.35,0,3,6635.11,5,0.4,0
2948,shopping,4376.72,1.9546,0.6,1,3,6635.11,2,0.9,3
2948,entertainment,1876.89,1.6337,0.65,0,3,6635.11,6,1.0,2
2948,utilities,364.09,1.2212,0.25,0,3,6635.11,4,0.1,0
2948,healthcare,22.03,0.396,0.15,0,3,6635.11,9,0.05,0
2948,investments,45.68,0.573,0.2,1,3,6635.11,8,0.3,1
2948,fuel,491.17,1.0489,0.4,0,3,6635.11,7,0.45,0
2949,food,2652.81,1.1092,0.45,0,18,24984.83,1,0.5,1
2949,groceries,1421.66,1.6126,0.3,0,18,24984.83,2,0.15,0
2949,transport,1462.41,1.2158,0.35,1,18,24984.83,4,0.4,1
2949,shopping,380.54,0.2083,0.6,1,18,24984.83,8,0.9,2
2949,entertainment,746.0,0.7515,0.65,1,18,24984.83,6,1.0,2
2949,utilities,625.1,1.3337,0.25,1,18,24984.83,3,0.1,1
2949,healthcare,91.2,0.7286,0.15,0,18,24984.83,7,0.05,0
2949,investments,17.21,0.069,0.2,1,18,24984.83,9,0.3,1
2949,fuel,602.75,0.9668,0.4,0,18,24984.83,5,0.45,0
2950,food,431.73,0.4479,0.45,1,6,32418.92,8,0.5,1
2950,groceries,52.16,0.7536,0.3,0,6,32418.92,7,0.15,0
2950,transport,853.96,1.2836,0.35,0,6,32418.92,2,0.4,0
2950,shopping,1109.4,1.0822,0.6,1,6,32418.92,4,0.9,2
2950,entertainment,350.25,0.6291,0.65,1,6,32418.92,9,1.0,2
2950,utilities,200.49,1.1393,0.25,0,6,32418.92,3,0.1,0
2950,healthcare,512.1,2.2186,0.15,0,6,32418.92,6,0.05,0
2950,investments,560.61,1.7669,0.2,0,6,32418.92,1,0.3,0
2950,fuel,906.64,1.6608,0.4,0,6,32418.92,5,0.45,0
2951,food,442.27,0.7221,0.45,0,12,229.43,2,0.5,0
2951,groceries,302.99,1.4986,0.3,0,12,229.43,1,0.15,0
2951,transport,294.86,0.9598,0.35,1,12,229.43,5,0.4,1
2951,shopping,646.04,0.9189,0.6,1,12,229.43,3,0.9,2
2951,entertainment,312.7,0.835,0.65,1,12,229.43,6,1.0,2
2951,utilities,37.27,0.8966,0.25,0,12,229.43,4,0.1,0
2951,healthcare,6.94,0.304,0.15,1,12,229.43,9,0.05,1
2951,investments,20.45,0.5862,0.2,1,12,229.43,7,0.3,1
2951,fuel,151.88,0.6801,0.4,0,12,229.43,8,0.45,0
2952,food,1212.73,1.3193,0.45,1,24,21290.54,1,0.5,1
2952,groceries,36.98,0.7652,0.3,1,24,21290.54,4,0.15,1
2952,transport,155.16,0.5182,0.35,1,24,21290.54,9,0.4,1
2952,shopping,1689.11,1.6546,0.6,1,24,21290.54,2,0.9,3
2952,entertainment,351.59,0.866,0.65,1,24,21290.54,8,1.0,2
2952,utilities,40.19,0.9573,0.25,1,24,21290.54,3,0.1,1
2952,healthcare,70.23,1.2714,0.15,0,24,21290.54,6,0.05,0
2952,investments,31.27,0.8069,0.2,0,24,21290.54,5,0.3,0
2952,fuel,185.83,0.8042,0.4,1,24,21290.54,7,0.45,1
2953,food,294.91,0.2949,0.45,0,3,3853.41,8,0.5,0
2953,groceries,82.47,1.0068,0.3,0,3,3853.41,3,0.15,0
2953,transport,342.01,0.6662,0.35,0,3,3853.41,7,0.4,0
2953,shopping,792.79,0.67,0.6,0,3,3853.41,5,0.9,1
2953,entertainment,508.77,0.7631,0.65,1,3,3853.41,9,1.0,2
2953,utilities,237.11,1.1809,0.25,1,3,3853.41,2,0.1,1
2953,healthcare,139.89,1.3894,0.15,1,3,3853.41,6,0.05,1
2953,investments,1021.33,2.0759,0.2,1,3,3853.41,1,0.3,1
2953,fuel,693.64,1.3199,0.4,0,3,3853.41,4,0.45,0
2954,food,739.08,0.5522,0.45,0,18,19716.05,2,0.5,0
2954,groceries,362.91,1.4477,0.3,1,18,19716.05,1,0.15,1
2954,transport,668.87,0.9538,0.35,1,18,19716.05,3,0.4,1
2954,shopping,1166.44,0.9035,0.6,0,18,19716.05,4,0.9,1
2954,entertainment,617.06,0.9624,0.65,1,18,19716.05,8,1.0,2
2954,utilities,56.98,0.7591,0.25,1,18,19716.05,6,0.1,1
2954,healthcare,20.21,0.4672,0.15,0,18,19716.05,9,0.05,0
2954,investments,62.94,0.971,0.2,0,18,19716.05,5,0.3,0
2954,fuel,640.99,1.2277,0.4,1,18,19716.05,7,0.45,1
2955,food,939.31,1.0961,0.45,1,6,25160.7,1,0.5,1
2955,groceries,57.96,0.9857,0.3,0,6,25160.7,4,0.15,0
2955,transport,358.36,0.8241,0.35,1,6,25160.7,5,0.4,1
2955,shopping,2008.18,1.8098,0.6,0,6,25160.7,2,0.9,2
2955,entertainment,188.92,0.4535,0.65,0,6,25160.7,8,1.0,1
2955,utilities,28.33,0.6264,0.25,0,6,25160.7,6,0.1,0
2955,healthcare,3.37,0.1259,0.15,0,6,25160.7,9,0.05,0
2955,investments,449.03,1.7841,0.2,0,6,25160.7,3,0.3,0
2955,fuel,163.04,0.7268,0.4,1,6,25160.7,7,0.45,1
2956,food,1071.55,0.7797,0.45,1,12,682.01,2,0.5,1
2956,groceries,33.72,0.7314,0.3,0,12,682.01,5,0.15,0
2956,transport,1442.87,1.2493,0.35,1,12,682.01,3,0.4,1
2956,shopping,1210.54,0.7905,0.6,0,12,682.01,6,0.9,1
2956,entertainment,354.45,0.4653,0.65,1,12,682.01,8,1.0,2
2956,utilities,52.96,1.0964,0.25,1,12,682.01,4,0.1,1
2956,healthcare,4.14,0.2792,0.15,1,12,682.01,9,0.05,1
2956,investments,1240.82,2.2799,0.2,0,12,682.01,1,0.3,0
2956,fuel,446.57,1.0742,0.4,1,12,682.01,7,0.45,1
2957,food,725.5,0.7811,0.45,1,24,25868.7,2,0.5,1
2957,groceries,62.67,0.9159,0.3,0,24,25868.7,4,0.15,0
2957,transport,196.44,0.3965,0.35,1,24,25868.7,7,0.4,1
2957,shopping,984.13,0.9364,0.6,1,24,25868.7,5,0.9,2
2957,entertainment,164.83,0.2757,0.65,0,24,25868.7,8,1.0,1
2957,utilities,629.11,1.6798,0.25,0,24,25868.7,1,0.1,0
2957,healthcare,4.7,0.1533,0.15,0,24,25868.7,9,0.05,0
2957,investments,32.14,0.6428,0.2,1,24,25868.7,6,0.3,1
2957,fuel,939.32,1.6608,0.4,0,24,25868.7,3,0.45,0
2958,food,1604.03,1.1167,0.45,0,3,4276.29,1,0.5,1
2958,groceries,64.97,0.7536,0.3,0,3,4276.29,5,0.15,0
2958,transport,881.51,1.2108,0.35,1,3,4276.29,3,0.4,1
2958,shopping,1672.34,1.17,0.6,1,3,4276.29,2,0.9,3
2958,entertainment,1096.14,1.3437,0.65,1,3,4276.29,6,1.0,2
2958,utilities,75.44,1.0202,0.25,1,3,4276.29,4,0.1,1
2958,healthcare,144.02,1.3945,0.15,1,3,4276.29,8,0.05,1
2958,investments,50.79,0.8262,0.2,0,3,4276.29,7,0.3,0
2958,fuel,274.41,0.757,0.4,1,3,4276.29,9,0.45,1
2959,food,1434.69,0.8903,0.45,1,18,26187.6,1,0.5,1
2959,groceries,87.32,0.7718,0.3,0,18,26187.6,5,0.15,0
2959,transport,1273.4,1.1242,0.35,0,18,26187.6,2,0.4,0
2959,shopping,1620.41,1.0492,0.6,1,18,26187.6,4,0.9,3
2959,entertainment,1418.11,1.4574,0.65,1,18,26187.6,7,1.0,2
2959,utilities,77.67,0.8446,0.25,0,18,26187.6,6,0.1,0
2959,healthcare,933.09,2.1168,0.15,0,18,26187.6,3,0.05,0
2959,investments,31.56,0.4753,0.2,0,18,26187.6,9,0.3,0
2959,fuel,447.2,1.0152,0.4,1,18,26187.6,8,0.45,1
2960,food,1763.28,1.1556,0.45,0,6,34275.21,1,0.5,1
2960,groceries,76.55,0.8937,0.3,0,6,34275.21,4,0.15,0
2960,transport,1012.06,1.3463,0.35,1,6,34275.21,3,0.4,1
2960,shopping,134.84,0.1118,0.6,1,6,34275.21,9,0.9,2
2960,entertainment,565.25,0.8117,0.65,0,6,34275.21,8,1.0,1
2960,utilities,294.79,1.327,0.25,0,6,34275.21,2,0.1,0
2960,healthcare,546.56,2.2513,0.15,1,6,34275.21,5,0.05,1
2960,investments,54.53,0.8234,0.2,0,6,34275.21,6,0.3,0
2960,fuel,294.76,0.7675,0.4,0,6,34275.21,7,0.45,0
2961,food,2749.24,1.4078,0.45,1,12,721.05,1,0.5,2
2961,groceries,57.38,0.5204,0.3,1,12,721.05,8,0.15,1
2961,transport,1484.64,1.5007,0.35,1,12,721.05,3,0.4,1
2961,shopping,3926.96,1.1137,0.6,0,12,721.05,2,0.9,2
2961,entertainment,1120.97,0.7607,0.65,1,12,721.05,7,1.0,2
2961,utilities,84.41,0.9643,0.25,0,12,721.05,6,0.1,0
2961,healthcare,6.08,0.1174,0.15,0,12,721.05,9,0.05,0
2961,investments,99.8,0.7134,0.2,0,12,721.05,4,0.3,0
2961,fuel,1057.1,1.1692,0.4,0,12,721.05,5,0.45,0
2962,food,1053.26,1.0627,0.45,0,24,30680.98,1,0.5,0
2962,groceries,70.44,0.9604,0.3,0,24,30680.98,2,0.15,0
2962,transport,508.43,1.079,0.35,1,24,30680.98,4,0.4,1
2962,shopping,439.94,0.4068,0.6,1,24,30680.98,9,0.9,2
2962,entertainment,499.47,0.8019,0.65,1,24,30680.98,8,1.0,2
2962,utilities,53.55,0.7966,0.25,0,24,30680.98,6,0.1,0
2962,healthcare,323.0,1.8241,0.15,0,24,30680.98,5,0.05,0
2962,investments,191.35,1.2828,0.2,0,24,30680.98,3,0.3,0
2962,fuel,367.88,1.0524,0.4,1,24,30680.98,7,0.45,1
2963,food,1508.95,1.0652,0.45,0,3,5903.87,1,0.5,1
2963,groceries,96.54,0.8876,0.3,1,3,5903.87,4,0.15,1
2963,transport,1069.74,1.1447,0.35,1,3,5903.87,5,0.4,1
2963,shopping,2378.39,0.8749,0.6,1,3,5903.87,2,0.9,3
2963,entertainment,2062.56,1.1939,0.65,1,3,5903.87,3,1.0,3
2963,utilities,50.36,0.6089,0.25,0,3,5903.87,8,0.1,0
2963,healthcare,173.64,1.2629,0.15,0,3,5903.87,7,0.05,0
2963,investments,36.5,0.2874,0.2,0,3,5903.87,9,0.3,0
2963,fuel,693.23,1.0743,0.4,1,3,5903.87,6,0.45,1
2964,food,886.31,1.0069,0.45,1,18,14201.99,1,0.5,1
2964,groceries,73.84,1.0696,0.3,0,18,14201.99,3,0.15,0
2964,transport,292.24,0.6662,0.35,1,18,14201.99,5,0.4,1
2964,shopping,862.03,0.8607,0.6,0,18,14201.99,4,0.9,1
2964,entertainment,559.22,0.9806,0.65,0,18,14201.99,6,1.0,1
2964,utilities,212.45,1.2472,0.25,1,18,14201.99,2,0.1,1
2964,healthcare,23.19,0.9422,0.15,0,18,14201.99,8,0.05,0
2964,investments,8.77,0.1821,0.2,0,18,14201.99,9,0.3,0
2964,fuel,252.44,0.8059,0.4,1,18,14201.99,7,0.45,1
2965,food,1316.34,0.9662,0.45,1,6,44624.77,1,0.5,1
2965,groceries,361.41,1.1577,0.3,0,6,44624.77,3,0.15,0
2965,transport,623.65,0.8241,0.35,0,6,44624.77,6,0.4,0
2965,shopping,3281.63,1.7529,0.6,1,6,44624.77,2,0.9,3
2965,entertainment,314.41,0.4693,0.65,0,6,44624.77,9,1.0,1
2965,utilities,309.81,1.2419,0.25,1,6,44624.77,4,0.1,1
2965,healthcare,522.79,1.9288,0.15,1,6,44624.77,5,0.05,1
2965,investments,23.61,0.3559,0.2,0,6,44624.77,8,0.3,0
2965,fuel,315.08,0.7774,0.4,0,6,44624.77,7,0.45,0
2966,food,1020.05,0.9329,0.45,0,12,438.96,2,0.5,0
2966,groceries,771.94,1.5469,0.3,0,12,438.96,1,0.15,0
2966,transport,558.29,1.005,0.35,1,12,438.96,4,0.4,1
2966,shopping,788.09,0.6195,0.6,1,12,438.96,5,0.9,2
2966,entertainment,552.79,0.7592,0.65,1,12,438.96,7,1.0,2
2966,utilities,75.64,0.9034,0.25,0,12,438.96,3,0.1,0
2966,healthcare,21.05,0.5779,0.15,1,12,438.96,9,0.05,1
2966,investments,53.42,0.7752,0.2,1,12,438.96,6,0.3,1
2966,fuel,253.41,0.6329,0.4,0,12,438.96,8,0.45,0
2967,food,660.7,0.4879,0.45,1,24,37808.61,4,0.5,1
2967,groceries,75.02,0.7258,0.3,0,24,37808.61,5,0.15,0
2967,transport,756.83,1.0181,0.35,0,24,37808.61,2,0.4,0
2967,shopping,2189.55,1.3485,0.6,1,24,37808.61,1,0.9,3
2967,entertainment,1093.79,1.3406,0.65,1,24,37808.61,7,1.0,2
2967,utilities,289.56,1.1023,0.25,0,24,37808.61,3,0.1,0
2967,healthcare,41.18,0.9653,0.15,0,24,37808.61,9,0.05,0
2967,investments,75.71,1.0639,0.2,1,24,37808.61,6,0.3,1
2967,fuel,393.97,1.0337,0.4,0,24,37808.61,8,0.45,0
2968,food,2624.15,1.0379,0.45,0,3,4390.12,1,0.5,1
2968,groceries,209.1,0.9742,0.3,0,3,4390.12,4,0.15,0
2968,transport,1119.4,1.4488,0.35,0,3,4390.12,3,0.4,0
2968,shopping,327.88,0.5352,0.6,1,3,4390.12,8,0.9,2
2968,entertainment,1072.92,2.6207,0.65,0,3,4390.12,6,1.0,1
2968,utilities,268.96,0.8799,0.25,1,3,4390.12,2,0.1,1
2968,healthcare,32.89,0.4069,0.15,0,3,4390.12,9,0.05,0
2968,investments,374.32,3.7381,0.2,0,3,4390.12,7,0.3,0
2968,fuel,538.98,1.4148,0.4,0,3,4390.12,5,0.45,0
2969,food,3489.91,1.4565,0.45,1,18,28253.91,1,0.5,2
2969,groceries,102.21,0.7662,0.3,0,18,28253.91,4,0.15,0
2969,transport,1625.97,1.2647,0.35,1,18,28253.91,2,0.4,2
2969,shopping,1780.31,1.0801,0.6,1,18,28253.91,3,0.9,3
2969,entertainment,682.21,0.8317,0.65,1,18,28253.91,7,1.0,2
2969,utilities,32.43,0.3147,0.25,0,18,28253.91,8,0.1,0
2969,healthcare,17.69,0.3102,0.15,0,18,28253.91,9,0.05,0
2969,investments,76.48,0.9288,0.2,0,18,28253.91,5,0.3,0
2969,fuel,499.51,1.0253,0.4,1,18,28253.91,6,0.45,1
2970,food,1536.35,1.0913,0.45,1,6,42394.57,1,0.5,2
2970,groceries,100.18,0.809,0.3,0,6,42394.57,4,0.15,0
2970,transport,829.14,1.0934,0.35,1,6,42394.57,3,0.4,1
2970,shopping,1186.96,0.8349,0.6,0,6,42394.57,6,0.9,1
2970,entertainment,931.78,1.1505,0.65,0,6,42394.57,7,1.0,1
2970,utilities,67.88,0.9223,0.25,0,6,42394.57,5,0.1,0
2970,healthcare,16.3,0.3339,0.15,0,6,42394.57,9,0.05,0
2970,investments,595.79,1.7045,0.2,0,6,42394.57,2,0.3,0
2970,fuel,204.58,0.4806,0.4,0,6,42394.57,8,0.45,0
2971,food,873.07,0.9222,0.45,1,12,367.65,1,0.5,1
2971,groceries,64.79,0.939,0.3,0,12,367.65,4,0.15,0
2971,transport,844.81,1.1686,0.35,0,12,367.65,3,0.4,0
2971,shopping,1545.8,1.3581,0.6,1,12,367.65,2,0.9,3
2971,entertainment,668.36,1.2277,0.65,1,12,367.65,6,1.0,2
2971,utilities,63.1,0.9853,0.25,0,12,367.65,5,0.1,0
2971,healthcare,25.92,0.8431,0.15,1,12,367.65,8,0.05,1
2971,investments,29.66,0.6104,0.2,1,12,367.65,7,0.3,1
2971,fuel,163.27,0.6256,0.4,0,12,367.65,9,0.45,0
2972,food,670.12,0.7029,0.45,1,24,29450.48,2,0.5,1
2972,groceries,67.97,0.9437,0.3,1,24,29450.48,4,0.15,1
2972,transport,439.89,0.8649,0.35,0,24,29450.48,5,0.4,0
2972,shopping,1727.96,1.4846,0.6,0,24,29450.48,1,0.9,2
2972,entertainment,1004.92,1.6,0.65,1,24,29450.48,6,1.0,2
2972,utilities,251.47,1.4208,0.25,0,24,29450.48,3,0.1,0
2972,healthcare,26.52,0.896,0.15,1,24,29450.48,9,0.05,1
2972,investments,38.81,0.7949,0.2,0,24,29450.48,7,0.3,0
2972,fuel,246.49,0.9528,0.4,1,24,29450.48,8,0.45,1
2973,food,1109.08,0.7572,0.45,0,3,3860.12,1,0.5,0
2973,groceries,498.02,1.1121,0.3,0,3,3860.12,2,0.15,0
2973,transport,591.47,0.8545,0.35,1,3,3860.12,5,0.4,1
2973,shopping,1302.63,0.8794,0.6,1,3,3860.12,4,0.9,2
2973,entertainment,309.17,0.3942,0.65,0,3,3860.12,8,1.0,1
2973,utilities,143.53,0.7629,0.25,0,3,3860.12,6,0.1,0
2973,healthcare,415.62,1.6633,0.15,0,3,3860.12,7,0.05,0
2973,investments,12.6,0.069,0.2,1,3,3860.12,9,0.3,1
2973,fuel,1483.53,1.8217,0.4,0,3,3860.12,3,0.45,0
2974,food,966.67,0.7865,0.45,0,18,23560.94,1,0.5,0
2974,groceries,27.1,0.7345,0.3,0,18,23560.94,5,0.15,0
2974,transport,681.69,1.049,0.35,1,18,23560.94,3,0.4,1
2974,shopping,1797.13,1.1544,0.6,0,18,23560.94,2,0.9,2
2974,entertainment,413.73,0.6911,0.65,1,18,23560.94,9,1.0,2
2974,utilities,22.98,0.7955,0.25,1,18,23560.94,7,0.1,1
2974,healthcare,414.51,1.7318,0.15,1,18,23560.94,4,0.05,1
2974,investments,140.25,1.1062,0.2,1,18,23560.94,6,0.3,1
2974,fuel,402.24,1.0354,0.4,1,18,23560.94,8,0.45,1
2975,food,1236.12,1.0758,0.45,1,6,35519.31,1,0.5,1
2975,groceries,86.6,0.8796,0.3,0,6,35519.31,4,0.15,0
2975,transport,421.31,0.6954,0.35,1,6,35519.31,6,0.4,1
2975,shopping,2031.96,1.472,0.6,1,6,35519.31,2,0.9,3
